job_id,resume_id,job_text,resume_text,skills_text,education_text,experience_text,certifications_text,gender,race,label_relevant,full_similarity,skills_similarity,education_similarity,experience_similarity,certifications_similarity,baseline_rank,selected_top_k
JOB003,R0746,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","sarah jones email: r0746@email.com skills spark, python, pytorch, deep learning, nlp, java, aws, react, feature engineering, model deployment education ba business information systems, university of warwick (2015) work experience devops engineer at cloudbase ltd (2018-2021): applied java and pytorch to deliver projects. | data analyst at globaltech systems (2020-2022): applied java and feature engineering to deliver projects. | data engineer at techcorp ltd (2020-2022): applied model deployment and nlp to deliver projects. certifications oracle certified java programmer, pmp project management, google cloud professional","spark, python, pytorch, deep learning, nlp, java, aws, react, feature engineering, model deployment","ba business information systems, university of warwick (2015)",devops engineer at cloudbase ltd (2018-2021): applied java and pytorch to deliver projects. | data analyst at globaltech systems (2020-2022): applied java and feature engineering to deliver projects. | data engineer at techcorp ltd (2020-2022): applied model deployment and nlp to deliver projects.,"oracle certified java programmer, pmp project management, google cloud professional",Female,White,1,0.7040286,0.5289185,0.34406245,0.5581127,0.4303236,5.0,1
JOB003,R0835,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","mei smith email: r0835@email.com skills feature engineering, scikit-learn, deep learning, machine learning, docker, python, tensorflow education beng information technology, university of leeds (2013) work experience data engineer at vertex solutions (2020-2023): applied machine learning and docker to deliver projects. | devops engineer at acme digital (2017-2020): applied deep learning and machine learning to deliver projects. certifications none","feature engineering, scikit-learn, deep learning, machine learning, docker, python, tensorflow","beng information technology, university of leeds (2013)",data engineer at vertex solutions (2020-2023): applied machine learning and docker to deliver projects. | devops engineer at acme digital (2017-2020): applied deep learning and machine learning to deliver projects.,,Female,White,1,0.70312905,0.5610814,0.31177613,0.64286894,0.10692346,6.0,1
JOB003,R1720,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","sophia johnson email: r1720@email.com skills nlp, gcp, etl, pytorch, unit testing, tensorflow, python, deep learning, rest apis, docker education msc artificial intelligence, university of sheffield (2012) work experience full stack developer at quantum analytics (2021-2024): applied rest apis and python to deliver projects. | data analyst at betaworks (2017-2018): applied docker and nlp to deliver projects. certifications aws machine learning specialty, comptia security+","nlp, gcp, etl, pytorch, unit testing, tensorflow, python, deep learning, rest apis, docker","msc artificial intelligence, university of sheffield (2012)",full stack developer at quantum analytics (2021-2024): applied rest apis and python to deliver projects. | data analyst at betaworks (2017-2018): applied docker and nlp to deliver projects.,"aws machine learning specialty, comptia security+",Female,White,1,0.6979567,0.4879214,0.31300107,0.44185957,0.53557754,7.0,1
JOB003,R0742,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","aisha moore email: r0742@email.com skills pytorch, docker, deep learning, agile, model deployment, statistics, tensorflow, spark education msc computer science, university of bristol (2023) work experience data analyst at vertex solutions (2016-2017): applied tensorflow and deep learning to deliver projects. | backend developer at acme digital (2018-2021): applied statistics and tensorflow to deliver projects. certifications aws solutions architect, pmp project management, comptia security+","pytorch, docker, deep learning, agile, model deployment, statistics, tensorflow, spark","msc computer science, university of bristol (2023)",data analyst at vertex solutions (2016-2017): applied tensorflow and deep learning to deliver projects. | backend developer at acme digital (2018-2021): applied statistics and tensorflow to deliver projects.,"aws solutions architect, pmp project management, comptia security+",Female,White,1,0.6943674,0.5616443,0.4109137,0.5247055,0.3786631,8.0,1
JOB003,R1234,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","patricia adeyemi email: r1234@email.com skills numpy, hadoop, scikit-learn, github actions, nlp, node.js, pytorch, deep learning, docker, spark, python education bsc data science, university of manchester (2015) work experience systems analyst at techcorp ltd (2019-2020): applied scikit-learn and deep learning to deliver projects. certifications certified ethical hacker, aws machine learning specialty, comptia security+","numpy, hadoop, scikit-learn, github actions, nlp, node.js, pytorch, deep learning, docker, spark, python","bsc data science, university of manchester (2015)",systems analyst at techcorp ltd (2019-2020): applied scikit-learn and deep learning to deliver projects.,"certified ethical hacker, aws machine learning specialty, comptia security+",Female,Hispanic,1,0.69400877,0.4925471,0.38643456,0.49689555,0.5328135,9.0,1
JOB003,R1600,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","daniel li email: r1600@email.com skills pytorch, numpy, computer vision, rest apis, spark, airflow, docker, node.js, python, unit testing education bsc data science, university of greenwich (2010) work experience software engineer at quantum analytics (2020-2022): applied python and spark to deliver projects. | data analyst at acme digital (2017-2018): applied docker and rest apis to deliver projects. certifications aws machine learning specialty, tensorflow developer certificate","pytorch, numpy, computer vision, rest apis, spark, airflow, docker, node.js, python, unit testing","bsc data science, university of greenwich (2010)",software engineer at quantum analytics (2020-2022): applied python and spark to deliver projects. | data analyst at acme digital (2017-2018): applied docker and rest apis to deliver projects.,"aws machine learning specialty, tensorflow developer certificate",Male,White,1,0.6937213,0.44915277,0.3799191,0.53095067,0.59624714,10.0,1
JOB003,R0730,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","linda brown email: r0730@email.com skills feature engineering, tensorflow, model deployment, nlp, redis, data visualisation, docker, ci/cd education msc artificial intelligence, university of sheffield (2011) work experience data analyst at starline systems (2016-2017): applied docker and redis to deliver projects. | data analyst at cloudbase ltd (2015-2017): applied redis and tensorflow to deliver projects. | data engineer at gamma digital (2016-2017): applied docker and tensorflow to deliver projects. certifications aws solutions architect, tensorflow developer certificate, google professional data engineer","feature engineering, tensorflow, model deployment, nlp, redis, data visualisation, docker, ci/cd","msc artificial intelligence, university of sheffield (2011)",data analyst at starline systems (2016-2017): applied docker and redis to deliver projects. | data analyst at cloudbase ltd (2015-2017): applied redis and tensorflow to deliver projects. | data engineer at gamma digital (2016-2017): applied docker and tensorflow to deliver projects.,"aws solutions architect, tensorflow developer certificate, google professional data engineer",Female,White,1,0.6857177,0.5334574,0.3356825,0.55178016,0.66934067,11.0,0
JOB003,R0927,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","kevin williams email: r0927@email.com skills gcp, kafka, data visualisation, python, model deployment, big data, react, deep learning education bsc data science, london metropolitan university (2017) work experience full stack developer at alphatech (2019-2021): applied deep learning and deep learning to deliver projects. | devops engineer at gamma digital (2019-2021): applied data visualisation and big data to deliver projects. certifications certified ethical hacker, google professional data engineer","gcp, kafka, data visualisation, python, model deployment, big data, react, deep learning","bsc data science, london metropolitan university (2017)",full stack developer at alphatech (2019-2021): applied deep learning and deep learning to deliver projects. | devops engineer at gamma digital (2019-2021): applied data visualisation and big data to deliver projects.,"certified ethical hacker, google professional data engineer",Male,White,0,0.6821686,0.48542053,0.3881774,0.60116017,0.42028996,12.0,0
JOB003,R1209,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","wei zhang email: r1209@email.com skills tensorflow, sql, python, terraform, model deployment, agile, airflow education bsc computer science, university of bristol (2018) work experience full stack developer at techcorp ltd (2015-2016): applied python and airflow to deliver projects. | machine learning engineer at datasolutions uk (2022-2025): applied model deployment and agile to deliver projects. | data analyst at acme digital (2021-2024): applied python and model deployment to deliver projects. certifications aws certified developer, comptia security+, microsoft azure fundamentals","tensorflow, sql, python, terraform, model deployment, agile, airflow","bsc computer science, university of bristol (2018)",full stack developer at techcorp ltd (2015-2016): applied python and airflow to deliver projects. | machine learning engineer at datasolutions uk (2022-2025): applied model deployment and agile to deliver projects. | data analyst at acme digital (2021-2024): applied python and model deployment to deliver projects.,"aws certified developer, comptia security+, microsoft azure fundamentals",Male,Hispanic,0,0.6724409,0.5163325,0.41485965,0.5729514,0.40797418,13.0,0
JOB003,R1179,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","sarah jackson email: r1179@email.com skills c++, django, java, elasticsearch, react, python education msc artificial intelligence, northumbria university (2021) work experience junior developer at gamma digital (2017-2018): applied django and python to deliver projects. | data analyst at innovatesoft (2018-2019): applied c++ and react to deliver projects. | machine learning engineer at byteforge (2020-2023): applied elasticsearch and c++ to deliver projects. certifications certified kubernetes administrator, agile scrum master","c++, django, java, elasticsearch, react, python","msc artificial intelligence, northumbria university (2021)",junior developer at gamma digital (2017-2018): applied django and python to deliver projects. | data analyst at innovatesoft (2018-2019): applied c++ and react to deliver projects. | machine learning engineer at byteforge (2020-2023): applied elasticsearch and c++ to deliver projects.,"certified kubernetes administrator, agile scrum master",Female,Asian,0,0.66656244,0.33684826,0.40308988,0.562299,0.39596498,14.0,0
JOB003,R0272,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","kevin wang email: r0272@email.com skills spark, deep learning, a/b testing, pytorch, rest apis education bsc statistics, university of bristol (2011) work experience software engineer at globaltech systems (2021-2022): applied spark and spark to deliver projects. certifications tensorflow developer certificate","spark, deep learning, a/b testing, pytorch, rest apis","bsc statistics, university of bristol (2011)",software engineer at globaltech systems (2021-2022): applied spark and spark to deliver projects.,tensorflow developer certificate,Male,White,0,0.6665021,0.4528944,0.29564846,0.5055685,0.37395135,15.0,0
JOB003,R0904,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","maria nguyen email: r0904@email.com skills ansible, python, spark, fastapi, power bi, nlp, react, model deployment, docker, system design, pytorch, pandas education msc artificial intelligence, university of bristol (2019) work experience machine learning engineer at gamma digital (2018-2019): applied spark and spark to deliver projects. certifications certified kubernetes administrator","ansible, python, spark, fastapi, power bi, nlp, react, model deployment, docker, system design, pytorch, pandas","msc artificial intelligence, university of bristol (2019)",machine learning engineer at gamma digital (2018-2019): applied spark and spark to deliver projects.,certified kubernetes administrator,Female,White,1,0.664931,0.4218347,0.383851,0.57964104,0.32504284,16.0,0
JOB003,R0072,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","patricia white email: r0072@email.com skills scikit-learn, redshift, numpy, spark, rest apis, tensorflow, pytorch, pandas education bsc data science, coventry university (2011) work experience machine learning engineer at datasolutions uk (2019-2020): applied numpy and rest apis to deliver projects. | data engineer at prismdata ltd (2018-2021): applied scikit-learn and numpy to deliver projects. certifications certified ethical hacker, google cloud professional, certified kubernetes administrator","scikit-learn, redshift, numpy, spark, rest apis, tensorflow, pytorch, pandas","bsc data science, coventry university (2011)",machine learning engineer at datasolutions uk (2019-2020): applied numpy and rest apis to deliver projects. | data engineer at prismdata ltd (2018-2021): applied scikit-learn and numpy to deliver projects.,"certified ethical hacker, google cloud professional, certified kubernetes administrator",Female,White,0,0.6644806,0.40315008,0.41261008,0.5834838,0.4143139,17.0,0
JOB003,R0955,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","wei osei email: r0955@email.com skills ci/cd, deep learning, mongodb, terraform, python, spark, tensorflow, pytorch, docker, microservices education msc computer science, university of bristol (2010) work experience devops engineer at innovatesoft (2017-2018): applied microservices and python to deliver projects. | software engineer at vertex solutions (2018-2020): applied microservices and spark to deliver projects. | full stack developer at byteforge (2021-2022): applied microservices and python to deliver projects. certifications certified kubernetes administrator","ci/cd, deep learning, mongodb, terraform, python, spark, tensorflow, pytorch, docker, microservices","msc computer science, university of bristol (2010)",devops engineer at innovatesoft (2017-2018): applied microservices and python to deliver projects. | software engineer at vertex solutions (2018-2020): applied microservices and spark to deliver projects. | full stack developer at byteforge (2021-2022): applied microservices and python to deliver projects.,certified kubernetes administrator,Male,White,1,0.66375285,0.5455725,0.38402724,0.5371342,0.32504284,18.0,0
JOB003,R0081,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","priya yamamoto email: r0081@email.com skills deep learning, bigquery, docker, spark, python, hadoop education beng information technology, coventry university (2024) work experience backend developer at innovatesoft (2022-2025): applied spark and hadoop to deliver projects. | junior developer at betaworks (2017-2020): applied docker and docker to deliver projects. certifications google cloud professional","deep learning, bigquery, docker, spark, python, hadoop","beng information technology, coventry university (2024)",backend developer at innovatesoft (2022-2025): applied spark and hadoop to deliver projects. | junior developer at betaworks (2017-2020): applied docker and docker to deliver projects.,google cloud professional,Female,White,1,0.6634954,0.54078114,0.32749325,0.47076163,0.41063905,19.0,0
JOB003,R0464,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","daniel wang email: r0464@email.com skills tensorflow, docker, nlp, spark, django, deep learning, python, elasticsearch, bash, model deployment, aws, pytorch education bsc computer science, university of sheffield (2022) work experience systems analyst at byteforge (2019-2021): applied model deployment and aws to deliver projects. | backend developer at byteforge (2022-2023): applied pytorch and tensorflow to deliver projects. certifications none","tensorflow, docker, nlp, spark, django, deep learning, python, elasticsearch, bash, model deployment, aws, pytorch","bsc computer science, university of sheffield (2022)",systems analyst at byteforge (2019-2021): applied model deployment and aws to deliver projects. | backend developer at byteforge (2022-2023): applied pytorch and tensorflow to deliver projects.,,Male,White,1,0.66154826,0.53548074,0.38974398,0.5255637,0.106923476,20.0,0
JOB003,R0566,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","susan nguyen email: r0566@email.com skills big data, docker, node.js, feature engineering, pytorch, deep learning, scikit-learn, computer vision, model deployment, tableau, spark, nlp education msc computer science, london metropolitan university (2017) work experience data analyst at nexgen analytics (2016-2018): applied nlp and pytorch to deliver projects. | full stack developer at globaltech systems (2015-2016): applied tableau and feature engineering to deliver projects. | qa engineer at byteforge (2016-2018): applied spark and scikit-learn to deliver projects. certifications none","big data, docker, node.js, feature engineering, pytorch, deep learning, scikit-learn, computer vision, model deployment, tableau, spark, nlp","msc computer science, london metropolitan university (2017)",data analyst at nexgen analytics (2016-2018): applied nlp and pytorch to deliver projects. | full stack developer at globaltech systems (2015-2016): applied tableau and feature engineering to deliver projects. | qa engineer at byteforge (2016-2018): applied spark and scikit-learn to deliver projects.,,Female,White,1,0.6580423,0.54104936,0.38649523,0.58020055,0.10692346,21.0,0
JOB003,R1373,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","marcus chen email: r1373@email.com skills docker, redis, python, kubernetes, spark, big data, model deployment, tensorflow, pytorch education bsc computer science, king's college london (2017) work experience software engineer at techcorp ltd (2018-2020): applied pytorch and redis to deliver projects. | software engineer at betaworks (2016-2017): applied kubernetes and python to deliver projects. | software engineer at alphatech (2017-2018): applied spark and redis to deliver projects. certifications aws certified developer, agile scrum master, aws solutions architect","docker, redis, python, kubernetes, spark, big data, model deployment, tensorflow, pytorch","bsc computer science, king's college london (2017)",software engineer at techcorp ltd (2018-2020): applied pytorch and redis to deliver projects. | software engineer at betaworks (2016-2017): applied kubernetes and python to deliver projects. | software engineer at alphatech (2017-2018): applied spark and redis to deliver projects.,"aws certified developer, agile scrum master, aws solutions architect",Male,Asian,1,0.6552534,0.52912563,0.42994124,0.5093769,0.5466725,22.0,0
JOB003,R1441,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","john li email: r1441@email.com skills spark, bash, kubernetes, react, rest apis, docker, pytorch, terraform, scikit-learn, tensorflow education bsc statistics, university of leeds (2016) work experience machine learning engineer at gamma digital (2015-2017): applied terraform and tensorflow to deliver projects. | data engineer at alphatech (2022-2024): applied bash and spark to deliver projects. certifications none","spark, bash, kubernetes, react, rest apis, docker, pytorch, terraform, scikit-learn, tensorflow","bsc statistics, university of leeds (2016)",machine learning engineer at gamma digital (2015-2017): applied terraform and tensorflow to deliver projects. | data engineer at alphatech (2022-2024): applied bash and spark to deliver projects.,,Male,White,1,0.65454125,0.48604944,0.26532602,0.6858017,0.106923476,23.0,0
JOB003,R0554,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","jessica tanaka email: r0554@email.com skills typescript, linux, statistics, pytorch, deep learning, system design, docker education bsc data science, university of edinburgh (2023) work experience backend developer at alphatech (2016-2017): applied deep learning and typescript to deliver projects. | full stack developer at byteforge (2021-2023): applied docker and deep learning to deliver projects. certifications aws certified developer","typescript, linux, statistics, pytorch, deep learning, system design, docker","bsc data science, university of edinburgh (2023)",backend developer at alphatech (2016-2017): applied deep learning and typescript to deliver projects. | full stack developer at byteforge (2021-2023): applied docker and deep learning to deliver projects.,aws certified developer,Female,White,0,0.65231174,0.41919512,0.43682694,0.46530518,0.4780665,24.0,0
JOB003,R1202,"job title: machine learning engineer company: nexgen analytics about the role: join our ml platform team to build, optimise and deploy production ml systems at scale. responsibilities: - develop and fine-tune deep learning models - build ml pipelines for training and inference - optimise model performance and latency - work with large-scale distributed data requirements: skills - deep expertise in python and ml frameworks (pytorch, tensorflow) - experience with nlp, computer vision or recommendation systems - knowledge of model deployment and mlops - big data tools: spark, hadoop, or similar - docker and kubernetes education - msc or phd in computer science, machine learning or related field preferred experience - 3+ years building ml systems in production - contributions to open-source ml projects are a plus certifications - aws machine learning specialty or google cloud ml engineer preferred","marcus wang email: r1202@email.com skills java, kafka, scikit-learn, pytorch, spark, elasticsearch, deep learning education ba business information systems, london metropolitan university (2013) work experience data analyst at byteforge (2021-2024): applied elasticsearch and pytorch to deliver projects. | devops engineer at alphatech (2018-2021): applied spark and elasticsearch to deliver projects. | data engineer at vertex solutions (2019-2022): applied java and deep learning to deliver projects. certifications databricks certified associate","java, kafka, scikit-learn, pytorch, spark, elasticsearch, deep learning","ba business information systems, london metropolitan university (2013)",data analyst at byteforge (2021-2024): applied elasticsearch and pytorch to deliver projects. | devops engineer at alphatech (2018-2021): applied spark and elasticsearch to deliver projects. | data engineer at vertex solutions (2019-2022): applied java and deep learning to deliver projects.,databricks certified associate,Male,White,0,0.64974844,0.47707397,0.28360432,0.5992829,0.3574161,25.0,0
